fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_isolation_forest,score_lof,rank_if,rank_lof,top_if,top_lof,candidato_fuerte,candidato_interesante
4682,CSS_J233044.6+331619,EW,EW,False,False,0.43762770185507527,1.180472479061124,1761,1231,False,False,False,False
4683,CSS_J170724.7+100841,EW,EW,False,False,0.38145843328305096,1.0079784182783813,5129,6258,False,False,False,False
4684,CSS_J161510.4+282421,RRc,EW,True,False,0.3705101482740704,0.9881348066393348,6350,7420,False,False,False,False
4685,CSS_J022659.9+410211,EW,EW,False,False,0.3976601110328097,1.0282717520300995,3669,5063,False,False,False,False
4686,CSS_J213814.5-142858,RRc,EW,True,False,0.3998016802835737,1.4382017323565397,3516,207,False,False,False,False
4687,CSS_J165938.1-045516,RRd,EW,True,True,0.35538971781645634,0.9946070319004503,7773,7062,False,False,False,False
4688,CSS_J033026.6+385505,EW,EW,False,False,0.3760071705421825,1.214666555133682,5706,956,False,False,False,False
4689,CSS_J053214.6+010739,EW,EW,False,False,0.41308908284151913,1.1467744336628385,2738,1648,False,False,False,False
4690,CSS_J023305.9+395111,EW,EW,False,False,0.35333336593760317,0.9879552025019691,7896,7431,False,False,False,False
4691,CSS_J104939.2-071110,EW,EW,False,False,0.5625496077859446,1.2301350698733688,216,833,False,False,False,False
4692,CSS_J175504.7+431626,EW,EW,False,False,0.48447096807001233,1.0764220559547402,765,3118,False,False,False,False
4693,CSS_J104818.3-125657,EW,EW,False,False,0.362860945990644,1.038639644021197,7142,4555,False,False,False,False
4694,CSS_J135022.4-123557,RRc,EW,True,False,0.36156921035827183,1.0092296889566708,7268,6164,False,False,False,False
4695,CSS_J102933.1+581921,EW,EW,False,False,0.37473391054414323,1.030449722642902,5872,4955,False,False,False,False
4696,CSS_J010226.6+252358,EA,EA,False,False,0.4250438391285193,1.039435891626374,2197,4520,False,False,False,False
4697,CSS_J125907.1-091523,RRc,RRc,False,False,0.38257671354930844,1.0709090405636006,5006,3273,False,False,False,False
4698,CSS_J035915.6-130819,RRab,RRab,False,False,0.3928489912512883,1.0036630748296271,4058,6539,False,False,False,False
4699,CSS_J172102.8+100257,EW,EW,False,False,0.40976292630075445,1.2106509497107436,2904,978,False,False,False,False
4700,CSS_J154247.4+085828,RRc,RRc,False,False,0.3617427828682786,0.9716345117326339,7248,7939,False,False,False,False
4701,CSS_J042114.4+260527,EW,EW,False,False,0.4663112202240097,1.3977868971711807,1083,262,False,False,False,False
4702,CSS_J045402.3+103552,EW,EW,False,False,0.44035480736713073,1.158369767875691,1677,1493,False,False,False,False
4703,CSS_J174016.1+315950,RRc,EW,True,False,0.3600885759631453,1.1858391465177482,7409,1178,False,False,False,False
4704,CSS_J100806.2-064814,LPV,LPV,False,False,0.6659630350289019,0.9842108299922078,67,7620,True,False,False,False
4705,CSS_J004312.0+425214,EW,EW,False,False,0.39203653533180755,1.0432441304171105,4138,4354,False,False,False,False
4706,CSS_J141507.4+241135,RRd,EW,True,True,0.45401574013260704,1.1551672984397068,1341,1528,False,False,False,False
4707,CSS_J083312.8-013203,RS CVn,EW,True,True,0.38721768067468304,0.9952602362496663,4564,7017,False,False,False,False
4708,CSS_J120943.7+481239,RRc,RRc,False,False,0.3831198709881722,1.0121998746199568,4964,5976,False,False,False,False
4709,CSS_J134718.5+060058,RRc,RRc,False,False,0.42404300957425956,1.0342857760470947,2240,4761,False,False,False,False
4710,CSS_J033620.0+243943,EW,EW,False,False,0.37332487007906917,0.988987496549188,6044,7374,False,False,False,False
4711,CSS_J083705.7-024044,EW,EW,False,False,0.45192945305076143,1.214232246809717,1378,961,False,False,False,False
4712,CSS_J152813.9+172241,RRc,RRc,False,False,0.38987239369422083,1.1376144747242916,4337,1768,False,False,False,False
4713,CSS_J011355.8+334811,EW,EW,False,False,0.36090828460753416,1.0405949301509407,7334,4468,False,False,False,False
4714,CSS_J232454.0+392724,EW,EW,False,False,0.37834315812956965,0.9930357804030004,5441,7138,False,False,False,False
4715,CSS_J043639.3-051442,EA,EA,False,False,0.548531573930846,1.1322853864504325,262,1861,False,False,False,False
4716,CSS_J163157.7+021402,EW,EA,True,False,0.4680740016371867,0.9749496084799059,1051,7883,False,False,False,False
4717,CSS_J045421.0+102128,EW,EW,False,False,0.3691538849231547,1.079981905576399,6486,3000,False,False,False,False
4718,CSS_J165233.1-052730,LPV,EW,True,False,0.4572816473569342,1.0248002154407034,1274,5251,False,False,False,False
4719,CSS_J233651.3+353158,EA,EA,False,False,0.4543464250230014,0.9993076838058117,1332,6800,False,False,False,False
4720,CSS_J205846.9+003304,EW,EW,False,False,0.36345389332547323,1.0426534388000088,7072,4390,False,False,False,False
4721,CSS_J213603.3+162427,RRc,EW,True,False,0.5149777477727547,1.5214952101211285,424,121,False,True,False,False
4722,CSS_J025737.5+273857,RRc,EW,True,False,0.3962383863892666,1.0279726330311565,3768,5074,False,False,False,False
4723,CSS_J153656.7+314507,RRc,EW,True,False,0.3663182796387046,1.0903675543954126,6787,2713,False,False,False,False
4724,CSS_J035853.3+004826,EW,EW,False,False,0.43119449781017866,1.156436880221054,1974,1514,False,False,False,False
4725,CSS_J115222.9+011809,EW,EW,False,False,0.36222526963626717,1.0295019339372962,7206,4989,False,False,False,False
4726,CSS_J100208.3+371936,EW,EW,False,False,0.36130264727923006,1.2166113403809793,7293,930,False,False,False,False
4727,CSS_J121304.3+301637,RRc,EW,True,False,0.3522760777235355,1.1028137168955325,7951,2422,False,False,False,False
4728,CSS_J160758.3+440707,EW,EW,False,False,0.4152735453487535,0.9899075929945564,2622,7322,False,False,False,False
4729,CSS_J175538.2+370633,EW,EW,False,False,0.37552482188367897,1.5650056408951203,5756,89,False,True,False,False
4730,CSS_J083335.5+313314,EA,EA,False,False,0.45295116099367094,1.0337583970836652,1358,4790,False,False,False,False
4731,CSS_J115140.8+210155,EA,EW,True,False,0.3900303715949572,1.0535072950221283,4324,3901,False,False,False,False
4732,CSS_J010547.7+304914,EW,EW,False,False,0.3858044753012335,0.9716712573907875,4692,7937,False,False,False,False
4733,CSS_J002212.9+364541,EW,EW,False,False,0.4071219868119864,1.0027431777700122,3038,6593,False,False,False,False
4734,CSS_J205028.0-134716,EW,EW,False,False,0.37254951500818984,1.0391295634751494,6131,4536,False,False,False,False
4735,CSS_J172832.9+073313,RRab,RRab,False,False,0.3733682707555394,1.235119821835718,6036,803,False,False,False,False
4736,CSS_J154818.6+085903,EW,EW,False,False,0.42110072141049093,1.1641736442641333,2358,1424,False,False,False,False
4737,CSS_J145519.7-025713,RRc,RRc,False,False,0.38134939520274225,0.9985219137372352,5146,6847,False,False,False,False
4738,CSS_J211145.4+103432,EA,EW,True,False,0.4366293856835258,1.0622630239397064,1803,3580,False,False,False,False
4739,CSS_J044741.2+245058,EW,EW,False,False,0.4500546682634288,1.0643504951843958,1417,3496,False,False,False,False
4740,CSS_J110815.8+463803,EW,EW,False,False,0.3878257800838767,1.2352228459681158,4513,802,False,False,False,False
4741,CSS_J224544.8+255526,EW,EW,False,False,0.38064593338802705,1.004591539555654,5232,6473,False,False,False,False
4742,CSS_J061113.3-111258,EW,EW,False,False,0.3557864211999432,1.0231978648753866,7744,5329,False,False,False,False
4743,CSS_J053325.5-153027,EW,EW,False,False,0.3759370117441574,1.0332199174464356,5715,4812,False,False,False,False
4744,CSS_J181925.4+314212,EW,EW,False,False,0.36305457122811996,1.0006927490449233,7122,6724,False,False,False,False
4745,CSS_J024902.4+400829,EW,EW,False,False,0.362592148443077,1.063458964140963,7164,3533,False,False,False,False
4746,CSS_J075743.7+181059,EW,EW,False,False,0.3751187600013252,1.095891088985388,5819,2590,False,False,False,False
4747,CSS_J030359.7+231924,EW,EW,False,False,0.36341492824177624,1.2238563552911987,7078,876,False,False,False,False
4748,CSS_J034501.0+383634,EW,EW,False,False,0.3985028854299512,1.0040405196342173,3606,6515,False,False,False,False
4749,CSS_J160851.3+461847,EW,EW,False,False,0.38081042174225943,1.0329453874924899,5212,4825,False,False,False,False
4750,CSS_J152344.4+294809,EW,EW,False,False,0.37661233295599533,1.0141929513243606,5639,5853,False,False,False,False
4751,CSS_J210309.2-011210,RRc,RRd,True,False,0.38428724977041084,1.0379413220909055,4839,4589,False,False,False,False
4752,CSS_J140903.8-142804,EW,EW,False,False,0.376309119028369,1.4527737527768265,5672,195,False,False,False,False
4753,CSS_J090214.0+141004,RRc,EW,True,False,0.38676236143936604,1.6937535948427882,4605,50,False,True,False,False
4754,CSS_J205334.7-021002,RRd,RRd,False,True,0.3936258019080909,1.0230521956898793,3980,5332,False,False,False,False
4755,CSS_J002139.0+204512,EW,EW,False,False,0.41052048284655274,1.0536203591042148,2873,3895,False,False,False,False
4756,CSS_J163438.7+203710,EW,EW,False,False,0.3824171621644608,1.0011658432888288,5021,6690,False,False,False,False
4757,CSS_J162810.7+173307,EA,EA,False,False,0.41238904228861534,1.0309366241773752,2777,4929,False,False,False,False
4758,CSS_J063739.2+663502,EW,EW,False,False,0.388324542766866,1.0723714227247518,4475,3226,False,False,False,False
4759,CSS_J142241.6-061205,EW,EW,False,False,0.37252532815520367,0.9883609741500882,6133,7409,False,False,False,False
4760,CSS_J075839.9+131355,EW,EW,False,False,0.3813750351854186,0.982752490455827,5141,7684,False,False,False,False
4761,CSS_J101037.6-155806,EW,EW,False,False,0.43943206909017646,1.4060908774137788,1706,254,False,False,False,False
4762,CSS_J142804.7+511708,EW,EW,False,False,0.3706554838270508,0.9956589694827722,6331,6998,False,False,False,False
4763,CSS_J071311.3+425402,EW,EW,False,False,0.39070470802112145,0.9792141824618057,4257,7796,False,False,False,False
4764,CSS_J034134.9-114255,EW,EW,False,False,0.4769772441019103,1.1242983545999992,892,1991,False,False,False,False
4765,CSS_J082141.9+003034,EW,EW,False,False,0.3593150944018894,0.9730226546188856,7490,7922,False,False,False,False
4766,CSS_J213140.8+010006,EW,EW,False,False,0.4060069484122407,0.9904738166982909,3106,7296,False,False,False,False
4767,CSS_J030800.7+235820,EW,EW,False,False,0.40350281829574036,1.0193895347406141,3256,5537,False,False,False,False
4768,CSS_J235848.6-085313,EW,EW,False,False,0.3856660656776595,1.2828180826882012,4705,579,False,False,False,False
4769,CSS_J105014.5-065947,RRab,RRab,False,False,0.4360699994776543,1.1070119562674812,1816,2331,False,False,False,False
4770,CSS_J161040.4+300742,EW,EW,False,False,0.5272506132121076,1.4485551276432396,363,201,False,False,False,False
4771,CSS_J052808.1-065221,EW,EW,False,False,0.36399682954078677,1.1369475090835346,7029,1782,False,False,False,False
4772,CSS_J073703.9+242651,EW,EW,False,False,0.4304110714781128,1.395378173684866,1996,265,False,False,False,False
4773,CSS_J052324.5+044243,EW,EW,False,False,0.3640101105295685,1.010308263240437,7028,6098,False,False,False,False
4774,CSS_J011907.9-061809,EW,EW,False,False,0.3840362328879551,1.0157378603741924,4863,5754,False,False,False,False
4775,CSS_J084939.0+090555,EW,EW,False,False,0.3926177697987333,1.012617513094139,4078,5942,False,False,False,False
4776,CSS_J224208.4+310055,EA,EA,False,False,0.5949317165845917,1.4172813747548139,139,237,True,False,False,False
4777,CSS_J211032.5+005504,RRc,RRc,False,False,0.3817089910556225,1.0317398088041343,5106,4892,False,False,False,False
4778,CSS_J005617.3+234704,EA,EA,False,False,0.4124739289356809,1.0427829000255862,2771,4381,False,False,False,False
4779,CSS_J021809.2+285542,EW,EW,False,False,0.3787236859783155,1.0561393848006015,5406,3796,False,False,False,False
4780,CSS_J124025.8-093502,EW,EW,False,False,0.37257892045493973,1.0508157927620494,6126,4029,False,False,False,False
4781,CSS_J073807.7+330932,EW,EW,False,False,0.4188735632313587,1.0870121819227025,2449,2805,False,False,False,False
4782,CSS_J180123.9+461227,RRc,EW,True,False,0.4928956168953234,1.532333146607089,643,110,False,True,False,False
4783,CSS_J170811.2+501214,EW,EW,False,False,0.4009073194353186,1.6151807422282645,3429,66,False,True,False,False
4784,CSS_J225548.7+400310,EW,EW,False,False,0.4205290178783509,1.0571430908204662,2382,3763,False,False,False,False
4785,CSS_J060018.2-085935,EW,EW,False,False,0.36142013266079126,1.0401188879511405,7282,4491,False,False,False,False
4786,CSS_J025254.6+383740,EW,EW,False,False,0.40341647154095656,1.015094264360942,3260,5792,False,False,False,False
4787,CSS_J131824.3+004354,EW,EW,False,False,0.3874581331154034,1.1611273155897543,4542,1464,False,False,False,False
4788,CSS_J170931.6+155737,EW,EW,False,False,0.3671966990923219,1.1594699296061388,6691,1483,False,False,False,False
4789,CSS_J211644.5+022233,EW,EW,False,False,0.47506449186949024,1.006561447536114,923,6349,False,False,False,False
4790,CSS_J212849.3-134227,EW,EW,False,False,0.40761838457893557,1.252235055635486,3013,717,False,False,False,False
4791,CSS_J221939.2+155213,EW,EW,False,False,0.3832127338834875,1.3016633924001038,4952,503,False,False,False,False
4792,CSS_J082202.9+085101,EW,EW,False,False,0.37626234168542777,1.058800562419165,5679,3698,False,False,False,False
4793,CSS_J160704.9+403537,EW,EW,False,False,0.4728287519618932,1.0447211544515105,963,4296,False,False,False,False
4794,CSS_J034109.6+262212,EW,EW,False,False,0.38754354886529524,0.9920469309651917,4530,7200,False,False,False,False
4795,CSS_J162615.5-063835,RRc,RRc,False,False,0.38213228660667126,1.210442867076884,5052,981,False,False,False,False
4796,CSS_J000614.3+263239,EW,EW,False,False,0.5083291018569396,1.29275726626495,482,549,False,False,False,False
4797,CSS_J230046.4+163913,EW,EW,False,False,0.4262556783457794,1.0397996529094014,2154,4502,False,False,False,False
4798,CSS_J033031.2-134916,EW,EW,False,False,0.3783726304158807,1.0938504302963366,5434,2622,False,False,False,False
4799,CSS_J213505.7-165233,EW,EW,False,False,0.41336515347540925,1.2733988379025947,2719,619,False,False,False,False
4800,CSS_J084210.3+224931,EA,EA,False,False,0.5494470964763766,1.0705802052833433,257,3282,False,False,False,False
4801,CSS_J060143.4-125506,EW,EW,False,False,0.3538828593310475,1.133735366362805,7861,1837,False,False,False,False
4802,CSS_J051631.3+144050,EW,EW,False,False,0.35978857074838794,1.2967027638281732,7444,528,False,False,False,False
4803,CSS_J020435.6+331222,EW,EW,False,False,0.4014714825152138,1.0501701914424255,3383,4055,False,False,False,False
4804,CSS_J040842.7+202535,EW,EW,False,False,0.37946253790171014,1.0183347475100284,5348,5608,False,False,False,False
4805,CSS_J000655.0+401222,EW,EW,False,False,0.38551985412660644,1.0189554588615448,4716,5564,False,False,False,False
4806,CSS_J092032.4+481739,EW,EW,False,False,0.35680385407183013,1.0229120332978061,7677,5344,False,False,False,False
4807,CSS_J094410.3-012939,EW,EW,False,False,0.3819748859130086,1.0304752718129941,5073,4952,False,False,False,False
4808,CSS_J212310.3+111104,EW,EW,False,False,0.3697482740949263,1.0015285230897466,6422,6671,False,False,False,False
4809,CSS_J224517.8+230327,EW,EW,False,False,0.3835367856355906,1.001516359044542,4921,6672,False,False,False,False
4810,CSS_J221239.7+110617,EW,EW,False,False,0.3846855099616767,1.0019344900435956,4799,6648,False,False,False,False
4811,CSS_J204847.9-125615,RRc,RRc,False,False,0.3845777493859722,1.021363757606087,4813,5434,False,False,False,False
4812,CSS_J051808.6+091002,EW,EW,False,False,0.4538109940839448,1.0628770532036593,1345,3551,False,False,False,False
4813,CSS_J162644.4+005706,RRc,RRc,False,False,0.3751696142443864,0.9927931464063422,5815,7153,False,False,False,False
4814,CSS_J221747.0+310938,EW,EW,False,False,0.36058056483661194,0.9985498355908377,7365,6844,False,False,False,False
4815,CSS_J075300.1+103122,EW,EW,False,False,0.40739640378128406,1.0327416826542404,3030,4835,False,False,False,False
4816,CSS_J234847.5+413409,EW,EW,False,False,0.3964876019286325,1.0087849231644843,3750,6206,False,False,False,False
4817,CSS_J155105.5-135131,EW,EW,False,False,0.3573398099790092,1.0010677217501966,7631,6699,False,False,False,False
4818,CSS_J044414.4+195447,RRc,EW,True,False,0.5256751849869127,1.299494622543614,370,513,False,False,False,False
4819,CSS_J043800.8-015325,RRc,RRc,False,False,0.37092734185852394,1.024989632312991,6306,5245,False,False,False,False
4820,CSS_J051848.8+001221,EW,EW,False,False,0.5403356517712128,3.298598422059058,300,2,False,True,False,False
4821,CSS_J002500.9+384928,EW,EW,False,False,0.36013187456596746,0.992536353106782,7404,7167,False,False,False,False
4822,CSS_J033250.2-045709,EW,EW,False,False,0.35314112872086967,1.0140391616974875,7907,5859,False,False,False,False
4823,CSS_J014814.3+325053,RRc,RRc,False,False,0.3962564441799615,1.0202514191938392,3765,5496,False,False,False,False
4824,CSS_J014643.0+261927,EW,EW,False,False,0.4450791268583593,1.0165994534434344,1548,5716,False,False,False,False
4825,CSS_J041131.4+080443,EW,EW,False,False,0.35343687207060065,1.0082501393505487,7889,6241,False,False,False,False
4826,CSS_J073642.8+223802,EW,EW,False,False,0.3939815095624123,1.1060449986705474,3945,2353,False,False,False,False
