fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_if_percentil_clase,score_lof_percentil_clase,n_train_clase,clase_con_base_suficiente,candidato_fuerte_por_clase,candidato_interesante_por_clase
3604,CSS_J043101.5+204008,RS CVn,RS CVn,False,True,84.92647058823529,87.86764705882352,846,True,False,False
3605,CSS_J084410.2+363329,EW,EW,False,False,78.11230144070927,80.1071296638345,16852,True,False,False
3606,CSS_J070134.4+360945,EW,EW,False,False,38.08644255633543,27.225711119320277,16852,True,False,False
3607,CSS_J085941.2+212838,EW,EW,False,False,98.39305504248246,84.11525674178057,16852,True,False,False
3608,CSS_J070610.3+421050,EW,EW,False,False,46.084226080531955,29.553010712966383,16852,True,False,False
3609,CSS_J053108.3-063026,RRab,EW,True,False,93.65482233502537,89.59390862944161,1249,True,False,False
3610,CSS_J012642.1+340641,RRc,RRc,False,False,68.4154175588865,85.54603854389723,2917,True,False,False
3611,CSS_J015307.8+053929,EW,EW,False,False,22.016992981159955,61.50720354636129,16852,True,False,False
3612,CSS_J075919.9+095409,EW,EW,False,False,91.2449205762837,92.83339490210565,16852,True,False,False
3613,CSS_J091733.5-193412,EA,EA,False,False,17.076167076167074,4.176904176904177,2597,True,False,False
3614,CSS_J220811.1+120629,EW,EW,False,False,98.31917251570003,80.08865903213889,16852,True,False,False
3615,CSS_J071146.2+351247,EW,EW,False,False,83.3210195788696,1.5884743258219431,16852,True,False,False
3616,CSS_J163859.7+451255,EW,EW,False,False,60.731437015145914,3.93424455116365,16852,True,False,False
3617,CSS_J172042.2+295545,EW,EW,False,False,75.65570742519394,26.394532693018103,16852,True,False,False
3618,CSS_J091451.0-092601,RS CVn,EW,True,True,33.82352941176471,53.30882352941176,846,True,False,False
3619,CSS_J165523.6+452513,EW,EW,False,False,8.071666050978942,60.36202438123384,16852,True,False,False
3620,CSS_J082407.1+132040,EW,RRc,True,False,88.40044329516068,93.94163280384188,16852,True,False,False
3621,CSS_J044501.5-171347,EA,EA,False,False,54.17690417690417,90.9090909090909,2597,True,False,False
3622,CSS_J015836.6+200407,EA,EA,False,False,64.86486486486487,33.169533169533175,2597,True,False,False
3623,CSS_J171057.0+231736,EW,EW,False,False,86.18396749168822,21.38899150350942,16852,True,False,False
3624,CSS_J052145.8+011058,EW,EW,False,False,98.44846693756926,97.28481714074621,16852,True,False,False
3625,CSS_J033558.5+322314,EW,EW,False,False,69.9482822312523,36.95973402290358,16852,True,False,False
3626,CSS_J071634.4+452512,EA,EA,False,False,58.84520884520884,31.203931203931205,2597,True,False,False
3627,CSS_J015645.8+323602,RS CVn,RS CVn,False,True,66.91176470588235,47.05882352941176,846,True,False,False
3628,CSS_J013306.4+110751,EW,EW,False,False,8.200960472848172,3.768008865903214,16852,True,False,False
3629,CSS_J082510.4-021010,EW,EW,False,False,99.5751754710011,85.77761359438493,16852,True,False,False
3630,CSS_J005100.4+292508,EW,EW,False,False,61.65496859992612,73.34687846324344,16852,True,False,False
3631,CSS_J072221.1+472633,EW,EW,False,False,75.63723679349835,50.72035463612855,16852,True,False,False
3632,CSS_J172729.0+310742,EW,EW,False,False,47.54340598448467,20.262282970077578,16852,True,False,False
3633,CSS_J164549.4+063901,EW,EW,False,False,3.417066863686738,10.916143332101957,16852,True,False,False
3634,CSS_J215837.9+062051,EA,EA,False,False,26.78132678132678,5.773955773955774,2597,True,False,False
3635,CSS_J052902.7-143227,EW,EW,False,False,8.551902475064647,26.52382711488733,16852,True,False,False
3636,CSS_J150921.8-125251,EW,EW,False,False,48.87329146656816,40.00738825267825,16852,True,False,False
3637,CSS_J045446.6+033853,EW,EW,False,False,11.61802733653491,62.06132249722941,16852,True,False,False
3638,CSS_J090015.8+080513,EW,EW,False,False,44.403398596231995,71.85075729589951,16852,True,False,False
3639,CSS_J141237.7+090053,RRd,RRc,True,True,5.88235294117647,5.88235294117647,258,True,False,False
3640,CSS_J110703.7+270407,RRc,RRc,False,False,24.089935760171304,30.620985010706637,2917,True,False,False
3641,CSS_J110927.2-110836,RRc,RRd,True,False,80.29978586723769,85.97430406852249,2917,True,False,False
3642,CSS_J151835.6+335655,EW,EW,False,False,32.24972294052456,27.742888806797193,16852,True,False,False
3643,CSS_J011542.9+285000,EA,EW,True,False,62.53071253071253,71.13022113022113,2597,True,False,False
3644,CSS_J233204.1+380347,EW,EW,False,False,25.969708164019213,17.750277059475433,16852,True,False,False
3645,CSS_J010354.1+300324,EW,EW,False,False,69.72663465090505,44.403398596231995,16852,True,False,False
3646,CSS_J075843.9+135015,EA,EA,False,False,33.169533169533175,29.85257985257985,2597,True,False,False
3647,CSS_J071732.7+511207,EW,EW,False,False,49.40893978574067,19.468045807166607,16852,True,False,False
3648,CSS_J060758.5-062855,EW,EW,False,False,46.87846324344292,75.63723679349835,16852,True,False,False
3649,CSS_J144458.2+231306,EW,EW,False,False,93.36904322127818,55.24565940155153,16852,True,False,False
3650,CSS_J060527.8-120329,EW,EW,False,False,48.614702622829704,47.58034724787588,16852,True,False,False
3651,CSS_J174134.4+361608,EW,EW,False,False,24.048762467676394,60.1588474325822,16852,True,False,False
3652,CSS_J085841.3+410424,EW,EW,False,False,7.77613594384928,12.633912079793127,16852,True,False,False
3653,CSS_J100342.4-065658,EW,EW,False,False,18.0642777983007,61.72885112670853,16852,True,False,False
3654,CSS_J162153.7+331813,RRc,RRc,False,False,67.77301927194861,92.82655246252676,2917,True,False,False
3655,CSS_J233427.4+433301,LPV,LPV,False,False,96.55172413793103,97.70114942528735,281,True,False,False
3656,CSS_J215150.0+041952,EW,EW,False,False,11.267085334318434,18.913926856298485,16852,True,False,False
3657,CSS_J025657.2+382431,EW,EW,False,False,28.647949759881786,24.048762467676394,16852,True,False,False
3658,CSS_J213325.3-181259,EW,EW,False,False,74.89841152567418,67.584041374215,16852,True,False,False
3659,CSS_J163626.1-073059,RRab,EW,True,False,73.3502538071066,38.83248730964467,1249,True,False,False
3660,CSS_J162818.1+462353,RRab,EW,True,False,90.35532994923858,74.11167512690355,1249,True,False,False
3661,CSS_J071924.1+521510,EW,EW,False,False,45.603989656446245,4.525304765422977,16852,True,False,False
3662,CSS_J170157.8+050542,EW,EW,False,False,15.478389360916141,35.29737717029923,16852,True,False,False
3663,CSS_J171457.3+523705,EW,EW,False,False,3.4909493904691544,8.902844477281123,16852,True,False,False
3664,CSS_J113202.5+155243,LPV,LPV,False,False,4.597701149425287,1.1494252873563218,281,True,False,False
3665,CSS_J084422.0-042428,EW,EW,False,False,2.087181381603251,30.772072404876248,16852,True,False,False
3666,CSS_J021314.9+095751,EA,EA,False,False,12.285012285012286,29.72972972972973,2597,True,False,False
3667,CSS_J084812.7+002105,EW,EW,False,False,39.878093830809014,70.65016623568526,16852,True,False,False
3668,CSS_J155558.4+391142,EW,EW,False,False,33.45031400073882,8.588843738455855,16852,True,False,False
3669,CSS_J030915.5+374157,EA,EW,True,False,65.84766584766585,69.53316953316954,2597,True,False,False
3670,CSS_J035757.4+312237,EA,EA,False,False,83.66093366093365,93.61179361179362,2597,True,False,False
3671,CSS_J024653.9+372944,EA,EA,False,False,15.233415233415235,5.651105651105651,2597,True,False,False
3672,CSS_J044505.1+241221,EA,EA,False,False,12.530712530712531,65.84766584766585,2597,True,False,False
3673,CSS_J202655.3-084530,EW,EW,False,False,51.05282600664943,73.21758404137422,16852,True,False,False
3674,CSS_J043745.6-101300,EW,EW,False,False,68.59992611747322,84.44772811230145,16852,True,False,False
3675,CSS_J080048.1+360721,EA,EA,False,False,74.44717444717445,81.81818181818183,2597,True,False,False
3676,CSS_J144147.8-044040,RRab,RRab,False,False,86.80203045685279,81.21827411167513,1249,True,False,False
3677,CSS_J224326.0+154532,EW,EW,False,False,21.85075729589952,25.04617657923901,16852,True,False,False
3678,CSS_J055919.1+050123,EW,EW,False,False,27.133357960842257,82.63760620613225,16852,True,False,False
3679,CSS_J175239.0+434930,EW,EW,False,False,96.02881418544514,97.46952345770225,16852,True,False,False
3680,CSS_J090100.8-055616,EW,EW,False,False,49.98152936830439,72.201699298116,16852,True,False,False
3681,CSS_J205724.9+130902,EW,EW,False,False,84.09678611008496,64.48097524935352,16852,True,False,False
3682,CSS_J225730.3+220404,RRc,RRc,False,False,26.552462526766597,60.27837259100642,2917,True,False,False
3683,CSS_J095706.7+032641,EA,EW,True,False,94.22604422604422,67.81326781326781,2597,True,False,False
3684,CSS_J125440.6+514022,RRab,RRc,True,False,83.50253807106598,57.61421319796954,1249,True,False,False
3685,CSS_J223751.9-031610,RRc,RRc,False,False,30.728051391862955,34.90364025695932,2917,True,False,False
3686,CSS_J164759.0+213634,EW,EW,False,False,58.367196158108605,56.70483930550425,16852,True,False,False
3687,CSS_J035238.8+293902,RS CVn,EW,True,True,88.23529411764706,94.11764705882352,846,True,False,False
3688,CSS_J142900.5+094105,RS CVn,EW,True,True,94.85294117647058,65.80882352941177,846,True,False,False
3689,CSS_J033907.6+370555,EW,EW,False,False,24.104174362763207,56.68636867380864,16852,True,False,False
3690,CSS_J225323.2+091757,EA,EA,False,False,55.4054054054054,39.189189189189186,2597,True,False,False
3691,CSS_J225933.0-144336,EW,EW,False,False,30.67971924639823,32.71148873291467,16852,True,False,False
3692,CSS_J215659.1+203035,EW,EW,False,False,54.6361285555966,0.9974141115626155,16852,True,False,False
3693,CSS_J084048.6+190445,EW,EW,False,False,42.076099002585885,64.18544514222387,16852,True,False,False
3694,CSS_J012147.0+220420,EW,EW,False,False,9.346139637975618,27.04100480236424,16852,True,False,False
3695,CSS_J154120.3-163705,EW,EW,False,False,28.98042113040266,73.97487994089398,16852,True,False,False
3696,CSS_J171049.7+012351,EW,EW,False,False,35.98079054303657,34.743258219431105,16852,True,False,False
3697,CSS_J165227.9+470504,RRc,RRc,False,False,15.310492505353318,40.25695931477516,2917,True,False,False
3698,CSS_J132312.5+032753,EW,EW,False,False,74.01182120428518,71.24122644994458,16852,True,False,False
3699,CSS_J041235.7+075310,RS CVn,EW,True,True,69.11764705882352,47.42647058823529,846,True,False,False
3700,CSS_J133901.8+044048,RRab,RRab,False,False,11.928934010152284,3.807106598984772,1249,True,False,False
3701,CSS_J021548.9+242734,EW,EW,False,False,34.35537495382342,23.900997414111565,16852,True,False,False
3702,CSS_J010759.2-093040,RRc,RRc,False,False,37.04496788008566,66.38115631691649,2917,True,False,False
3703,CSS_J163219.2-062530,EA,EW,True,False,89.43488943488943,92.26044226044226,2597,True,False,False
3704,CSS_J212943.6-040818,EA,EA,False,False,4.2997542997543,17.1990171990172,2597,True,False,False
3705,CSS_J045030.9+073530,EW,EW,False,False,34.78019948282231,23.586996675286294,16852,True,False,False
3706,CSS_J172930.9+143901,EW,EW,False,False,41.44809752493535,86.1100849649058,16852,True,False,False
3707,CSS_J104841.9+665100,RRab,RRab,False,False,70.81218274111674,43.90862944162436,1249,True,False,False
3708,CSS_J112907.0-030315,RRab,EW,True,False,78.93401015228426,76.14213197969542,1249,True,False,False
3709,CSS_J174452.7+431601,EW,EW,False,False,35.833025489471744,87.16291097155523,16852,True,False,False
3710,CSS_J173617.8+444507,EA,EA,False,False,34.52088452088452,32.30958230958231,2597,True,False,False
3711,CSS_J122559.4+500710,EA,EW,True,False,94.71744471744472,89.92628992628993,2597,True,False,False
3712,CSS_J150706.6-124745,RRc,RRc,False,False,61.9914346895075,45.93147751605996,2917,True,False,False
3713,CSS_J080456.3+293313,RS CVn,RS CVn,False,True,72.05882352941177,61.029411764705884,846,True,False,False
3714,CSS_J050318.8+191922,EW,EW,False,False,82.15736978204654,39.85962319911341,16852,True,False,False
3715,CSS_J081255.2+025446,RS CVn,EW,True,True,91.54411764705883,99.63235294117648,846,True,False,False
3716,CSS_J204720.2-103356,EW,EW,False,False,12.87403029183598,28.48171407462135,16852,True,False,False
3717,CSS_J150723.1-072615,RRab,RRab,False,False,47.46192893401015,52.03045685279187,1249,True,False,False
3718,CSS_J073238.7+410026,EW,EW,False,False,51.625415589213155,40.67233099371998,16852,True,False,False
3719,CSS_J215514.7+124300,EW,EW,False,False,69.32028075360176,37.99408939785741,16852,True,False,False
3720,CSS_J091300.0+070647,EW,EW,False,False,49.24270410048024,60.971555227188766,16852,True,False,False
3721,CSS_J213519.3+095025,EW,EW,False,False,89.74879940893979,45.659401551533065,16852,True,False,False
3722,CSS_J033959.7+335652,RRc,EW,True,False,92.93361884368309,92.3982869379015,2917,True,False,False
3723,CSS_J114321.3-142739,RRc,RRc,False,False,97.85867237687366,92.71948608137045,2917,True,False,False
3724,CSS_J040157.9+381349,EW,EW,False,False,22.903583302548945,16.6789804211304,16852,True,False,False
3725,CSS_J201741.1-121338,RRc,RRc,False,False,81.6916488222698,88.43683083511777,2917,True,False,False
3726,CSS_J162005.4+303027,EW,EW,False,False,0.5910602142593276,30.12560029553011,16852,True,False,False
3727,CSS_J101914.2+070109,EW,EW,False,False,29.36830439601034,64.86885851496122,16852,True,False,False
3728,CSS_J225118.9+411924,EW,EW,False,False,79.6084226080532,27.576653121536754,16852,True,False,False
3729,CSS_J071918.7+311254,EW,EW,False,False,82.78537125969709,29.220539342445512,16852,True,False,False
3730,CSS_J161954.7+344846,EW,EW,False,False,68.13816032508312,1.2190616919098634,16852,True,False,False
3731,CSS_J075537.7+213754,EW,EW,False,False,73.5685260435907,93.70151459179904,16852,True,False,False
3732,CSS_J180803.3+312149,EW,EW,False,False,75.50794237162911,24.15958625785002,16852,True,False,False
3733,CSS_J004013.7+234150,RRc,EW,True,False,59.100642398286936,79.01498929336188,2917,True,False,False
3734,CSS_J223605.3+183810,EA,EA,False,False,4.422604422604422,12.8992628992629,2597,True,False,False
3735,CSS_J210645.3-120546,EW,EW,False,False,43.405984484669375,48.762467676394536,16852,True,False,False
3736,CSS_J155358.7+072406,RRd,EW,True,True,98.82352941176471,98.82352941176471,258,True,True,False
3737,CSS_J042202.2+171446,EW,EW,False,False,18.87698559290728,59.14296268932397,16852,True,False,False
3738,CSS_J121336.2-143954,EW,EW,False,False,76.3575914296269,90.04432951606945,16852,True,False,False
3739,CSS_J220748.3+131640,EW,EW,False,False,73.1991134096786,3.417066863686738,16852,True,False,False
3740,CSS_J134128.8-113033,RRab,RRab,False,False,14.213197969543149,5.583756345177665,1249,True,False,False
3741,CSS_J091801.1+021452,EW,EW,False,False,65.31215367565571,27.02253417066864,16852,True,False,False
3742,CSS_J174544.0+591404,EW,EW,False,False,37.21832286664204,20.724048762467675,16852,True,False,False
3743,CSS_J080634.4-011910,EW,EW,False,False,56.72330993719985,61.98743997044699,16852,True,False,False
3744,CSS_J090038.6+004908,RS CVn,RS CVn,False,True,44.85294117647059,42.279411764705884,846,True,False,False
3745,CSS_J050022.3+165505,EW,EW,False,False,30.014776505356483,15.70003694126339,16852,True,False,False
3746,CSS_J162516.1+105225,EW,EW,False,False,94.49575175471001,69.09863317325453,16852,True,False,False
3747,CSS_J040754.8+345956,EW,EW,False,False,16.34650905060953,17.713335796084227,16852,True,False,False
3748,CSS_J173128.9+360227,EW,EW,False,False,48.70705578130772,21.610639083856668,16852,True,False,False
3749,CSS_J160139.8+032559,RRd,RRc,True,True,7.0588235294117645,25.882352941176475,258,True,False,False
3750,CSS_J210805.5-065415,RRc,RRc,False,False,46.03854389721627,28.051391862955033,2917,True,False,False
3751,CSS_J071343.4+481534,EA,EW,True,False,99.87714987714988,99.63144963144963,2597,True,True,False
3752,CSS_J104806.2-171815,RRab,RRab,False,False,58.121827411167516,53.045685279187815,1249,True,False,False
3753,CSS_J114639.2-110701,EW,EW,False,False,80.5688954562246,95.06834133727374,16852,True,False,False
3754,CSS_J034702.8-033600,EW,EW,False,False,85.98079054303656,59.383080901366824,16852,True,False,False
3755,CSS_J215437.3+063939,EW,EW,False,False,88.82526782415958,57.57295899519763,16852,True,False,False
3756,CSS_J043215.1+031721,EW,EW,False,False,81.60325083117843,62.11673439231622,16852,True,False,False
3757,CSS_J213932.7+080623,EW,EW,False,False,89.58256372367936,23.10676025120059,16852,True,False,False
3758,CSS_J104341.3+052246,RRc,EW,True,False,91.22055674518201,75.58886509635975,2917,True,False,False
3759,CSS_J052042.9+202532,EW,EW,False,False,70.98263760620614,10.805319541928334,16852,True,False,False
3760,CSS_J172607.8+115438,EW,EW,False,False,57.53601773180643,82.12042851865534,16852,True,False,False
3761,CSS_J055256.5+020619,EW,EW,False,False,50.49870705578131,77.41041743627632,16852,True,False,False
3762,CSS_J203222.8-122138,RRc,RRc,False,False,45.82441113490364,30.19271948608137,2917,True,False,False
3763,CSS_J040256.5+244141,EW,EW,False,False,56.760251200591064,55.11636497968231,16852,True,False,False
3764,CSS_J235353.8-192308,EW,EW,False,False,91.6697451052826,94.80975249353529,16852,True,False,False
3765,CSS_J170352.7+550820,EW,EW,False,False,21.14887329146657,97.17399335057259,16852,True,False,False
